Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Allahabad Bank",644969,154107,799076,7299.28,759127,"(B) Regional Rural Bank","2016-02-10"
"Allahabad Bank",3284748,948544,4233292,39059.48,4172368,"(A) Public Sector Banks","2016-02-17"
"Allahabad Bank",645531,154141,799672,7357.21,759186,"(B) Regional Rural Bank","2016-02-17"
"Allahabad Bank",3323590,949415,4273005,40061.91,4211101,"(A) Public Sector Banks","2016-02-24"
"Allahabad Bank",646085,154271,800356,7435.35,759255,"(B) Regional Rural Bank","2016-02-24"
"Allahabad Bank",3356832,952203,4309035,41724.69,4250864,"(A) Public Sector Banks","2016-03-02"
"Allahabad Bank",646583,154394,800977,7506.43,759343,"(B) Regional Rural Bank","2016-03-02"
"Allahabad Bank",3383994,953870,4337864,42573.26,4282957,"(A) Public Sector Banks","2016-03-09"
"Allahabad Bank",647108,154518,801626,7585.35,759582,"(B) Regional Rural Bank","2016-03-09"
"Allahabad Bank",3412810,955523,4368333,43943.91,4285998,"(A) Public Sector Banks","2016-03-16"
"Allahabad Bank",647633,154650,802283,7658.47,759893,"(B) Regional Rural Bank","2016-03-16"
"Allahabad Bank",3435038,956626,4391664,45245.68,4288576,"(A) Public Sector Banks","2016-03-23"
"Allahabad Bank",648341,154818,803159,7712.47,760314,"(B) Regional Rural Bank","2016-03-23"
"Allahabad Bank",3457311,958500,4415811,46112.33,4291755,"(A) Public Sector Banks","2016-03-30"
"Allahabad Bank",648757,154919,803676,7747.13,760743,"(B) Regional Rural Bank","2016-03-30"
"Allahabad Bank",3478911,959924,4438835,47100.83,4294817,"(A) Public Sector Banks","2016-04-06"
"Allahabad Bank",649267,155043,804310,7801.35,761377,"(B) Regional Rural Bank","2016-04-06"
"Allahabad Bank",3503114,961151,4464265,47229.75,4297674,"(A) Public Sector Banks","2016-04-13"
"Allahabad Bank",649267,155043,804310,7801.35,761377,"(B) Regional Rural Bank","2016-04-13"
"Allahabad Bank",3515661,961905,4477566,47840.9,4299558,"(A) Public Sector Banks","2016-04-20"
"Allahabad Bank",649267,155043,804310,7801.35,761377,"(B) Regional Rural Bank","2016-04-20"
"Allahabad Bank",3527460,963854,4491314,48217.04,4301466,"(A) Public Sector Banks","2016-04-27"
"Allahabad Bank",650505,155342,805847,7934.19,762914,"(B) Regional Rural Bank","2016-04-27"
"Allahabad Bank",3549887,964645,4514532,49265.69,4304035,"(A) Public Sector Banks","2016-05-04"
"Allahabad Bank",651025,155464,806489,7960.02,763223,"(B) Regional Rural Bank","2016-05-04"
"Allahabad Bank",3581392,965898,4547290,50609.16,4307476,"(A) Public Sector Banks","2016-05-11"
"Allahabad Bank",651383,155551,806934,7962.49,763302,"(B) Regional Rural Bank","2016-05-11"
"Allahabad Bank",3620686,967747,4588433,51185.43,4311807,"(A) Public Sector Banks","2016-05-18"
"Allahabad Bank",651636,155614,807250,7965.21,763354,"(B) Regional Rural Bank","2016-05-18"
"Allahabad Bank",3645826,969049,4614875,51586.1,4316188,"(A) Public Sector Banks","2016-05-25"
"Allahabad Bank",651816,155659,807475,7967.43,763395,"(B) Regional Rural Bank","2016-05-25"
"Allahabad Bank",3676036,970688,4646724,53268.99,4319075,"(A) Public Sector Banks","2016-06-01"
"Allahabad Bank",652006,155705,807711,7969.35,763434,"(B) Regional Rural Bank","2016-06-01"
