Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Andhra Bank",1391641,706097,2097738,15450.96,1913200,"(A) Public Sector Banks","2015-09-30"
"Andhra Bank",140967,11081,152048,1055.39,142820,"(B) Regional Rural Bank","2015-09-30"
"Andhra Bank",1447846,713350,2161196,18973.54,1915267,"(A) Public Sector Banks","2016-02-03"
"Andhra Bank",143753,12917,156670,1545.63,97606,"(B) Regional Rural Bank","2016-02-03"
"Andhra Bank",1474281,717984,2192265,22637.35,1916500,"(A) Public Sector Banks","2016-06-08"
"Andhra Bank",146898,13236,160134,1745.51,142962,"(B) Regional Rural Bank","2016-06-08"
"Andhra Bank",1519339,723377,2242716,23818.57,1918100,"(A) Public Sector Banks","2016-10-12"
"Andhra Bank",153849,13534,167383,1746,142962,"(B) Regional Rural Bank","2016-10-12"
"Andhra Bank",1623093,792431,2415524,35900.11,1926596,"(A) Public Sector Banks","2017-02-15"
"Andhra Bank",161571,16534,178105,2624.98,99421,"(B) Regional Rural Bank","2017-02-15"
"Andhra Bank",1622679,795244,2417923,31838.08,1936384,"(A) Public Sector Banks","2017-06-21"
"Andhra Bank",164539,17003,181542,2586.33,100333,"(B) Regional Rural Bank","2017-06-21"
"Andhra Bank",1504321,885334,2389655,28762.96,1929704,"(A) Public Sector Banks","2017-10-25"
"Andhra Bank",165862,17182,183044,2442.49,100754,"(B) Regional Rural Bank","2017-10-25"
"Andhra Bank",1513994,887547,2401541,32055.93,1808621,"(A) Public Sector Banks","2018-02-28"
"Andhra Bank",166558,17340,183898,2682.19,100929,"(B) Regional Rural Bank","2018-02-28"
"Andhra Bank",1524059,888359,2412418,34589.62,1809052,"(A) Public Sector Banks","2018-07-11"
"Andhra Bank",167090,17463,184553,3180.25,101104,"(B) Regional Rural Bank","2018-07-11"
"Andhra Bank",1477199,718393,2195592,22459.82,1916525,"(A) Public Sector Banks","2016-06-15"
"Andhra Bank",147398,13243,160641,1745.67,142962,"(B) Regional Rural Bank","2016-06-15"
"Andhra Bank",1480431,718967,2199398,22515.77,1916605,"(A) Public Sector Banks","2016-06-22"
"Andhra Bank",147846,13265,161111,1745.82,142962,"(B) Regional Rural Bank","2016-06-22"
"Andhra Bank",1482797,719095,2201892,22675.45,1916913,"(A) Public Sector Banks","2016-06-29"
"Andhra Bank",148031,13280,161311,1745.97,142962,"(B) Regional Rural Bank","2016-06-29"
"Andhra Bank",1486725,719522,2206247,22633.7,1917108,"(A) Public Sector Banks","2016-07-06"
"Andhra Bank",148200,13307,161507,1750.56,142962,"(B) Regional Rural Bank","2016-07-06"
"Andhra Bank",1488685,719821,2208506,22904.71,1917363,"(A) Public Sector Banks","2016-07-13"
"Andhra Bank",148276,13316,161592,1750.6,142962,"(B) Regional Rural Bank","2016-07-13"
"Andhra Bank",1490936,720188,2211124,22890.06,1917602,"(A) Public Sector Banks","2016-07-20"
"Andhra Bank",149024,13325,162349,1750.65,142962,"(B) Regional Rural Bank","2016-07-20"
"Andhra Bank",1492440,719613,2212053,22824.84,1916007,"(A) Public Sector Banks","2016-07-27"
"Andhra Bank",150181,12559,162740,1721.37,142962,"(B) Regional Rural Bank","2016-07-27"
"Andhra Bank",1495464,721175,2216639,22907.58,1917602,"(A) Public Sector Banks","2016-08-03"
"Andhra Bank",150181,12559,162740,1721.37,142962,"(B) Regional Rural Bank","2016-08-03"
"Andhra Bank",1497626,721598,2219224,22987.3,1917718,"(A) Public Sector Banks","2016-08-10"
