Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",4402161,1229540,5631701,63438.34,5390858,"(A) Public Sector Banks","2015-12-02"
"Union Bank of India",536597,136988,673585,3537.14,648025,"(B) Regional Rural Bank","2015-12-02"
"Union Bank of India",4413628,1230702,5644330,64380.79,5395627,"(A) Public Sector Banks","2015-12-09"
"Union Bank of India",544848,140559,685407,3543.56,659393,"(B) Regional Rural Bank","2015-12-09"
"Union Bank of India",4422475,1232280,5654755,65388.41,5405880,"(A) Public Sector Banks","2015-12-16"
"Union Bank of India",545762,140994,686756,3550.88,659516,"(B) Regional Rural Bank","2015-12-16"
"Union Bank of India",4431605,1233793,5665398,66207.41,5418602,"(A) Public Sector Banks","2015-12-23"
"Union Bank of India",546832,141526,688358,3560.01,659533,"(B) Regional Rural Bank","2015-12-23"
"Union Bank of India",4438630,1235228,5673858,66983.81,5419298,"(A) Public Sector Banks","2015-12-30"
"Union Bank of India",547399,141804,689203,3571.11,659547,"(B) Regional Rural Bank","2015-12-30"
"Union Bank of India",4448325,1237240,5685565,67892.26,5433843,"(A) Public Sector Banks","2016-01-06"
"Union Bank of India",548437,142304,690741,3580.76,659578,"(B) Regional Rural Bank","2016-01-06"
"Union Bank of India",4457492,1239084,5696576,69185.79,5443449,"(A) Public Sector Banks","2016-01-13"
"Union Bank of India",550435,143171,693606,3604.67,659604,"(B) Regional Rural Bank","2016-01-13"
"Union Bank of India",4471152,1241380,5712532,70090.33,5453915,"(A) Public Sector Banks","2016-01-20"
"Union Bank of India",552662,144173,696835,3620.89,659635,"(B) Regional Rural Bank","2016-01-20"
"Union Bank of India",4480210,1243094,5723304,70315.88,5461142,"(A) Public Sector Banks","2016-01-27"
"Union Bank of India",555139,145231,700370,3631.3,659654,"(B) Regional Rural Bank","2016-01-27"
"Union Bank of India",4503998,1248059,5752057,74279.09,5472720,"(A) Public Sector Banks","2016-02-10"
"Union Bank of India",557945,155321,713266,3675.68,659775,"(B) Regional Rural Bank","2016-02-10"
"Union Bank of India",4514994,1249984,5764978,75365.25,5481922,"(A) Public Sector Banks","2016-02-17"
"Union Bank of India",561714,156934,718648,3687.58,659800,"(B) Regional Rural Bank","2016-02-17"
"Union Bank of India",4525414,1251775,5777189,76267.23,5490486,"(A) Public Sector Banks","2016-02-24"
"Union Bank of India",565416,159014,724430,3706.6,659841,"(B) Regional Rural Bank","2016-02-24"
"Union Bank of India",4531305,1253257,5784562,77433.32,5490395,"(A) Public Sector Banks","2016-03-02"
