Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Syndicate Bank",1745924,429519,2175443,53792.62,1982131,"(B) Regional Rural Bank","2016-04-06"
"Syndicate Bank",2781313,1230833,4012146,82375.88,3655075,"(A) Public Sector Banks","2016-04-13"
"Syndicate Bank",1750739,429888,2180627,54320.18,1982131,"(B) Regional Rural Bank","2016-04-13"
"Syndicate Bank",2783184,1230566,4013750,81284.18,3655075,"(A) Public Sector Banks","2016-04-20"
"Syndicate Bank",1753708,430439,2184147,54237.2,1982131,"(B) Regional Rural Bank","2016-04-20"
"Syndicate Bank",2784535,1231055,4015590,82531.73,3656680,"(A) Public Sector Banks","2016-04-27"
"Syndicate Bank",1758621,431251,2189872,54813,2052635,"(B) Regional Rural Bank","2016-04-27"
"Syndicate Bank",2786955,1231482,4018437,80865.63,3658083,"(A) Public Sector Banks","2016-05-04"
"Syndicate Bank",1764016,431981,2195997,55032.68,2052635,"(B) Regional Rural Bank","2016-05-04"
"Syndicate Bank",2789755,1232019,4021774,86006.29,3659090,"(A) Public Sector Banks","2016-05-11"
"Syndicate Bank",1770026,432584,2202610,56013.39,2052635,"(B) Regional Rural Bank","2016-05-11"
"Syndicate Bank",2792124,1232529,4024653,84401.3,3659404,"(A) Public Sector Banks","2016-05-18"
"Syndicate Bank",1774782,433267,2208049,56137.75,2052635,"(B) Regional Rural Bank","2016-05-18"
"Syndicate Bank",2794097,1232712,4026809,81449.5,3659404,"(A) Public Sector Banks","2016-05-25"
"Syndicate Bank",1780757,434097,2214854,56496.96,2052635,"(B) Regional Rural Bank","2016-05-25"
"Syndicate Bank",2795515,1232909,4028424,80355.07,3659404,"(A) Public Sector Banks","2016-06-01"
"Syndicate Bank",1784569,434840,2219409,56819.35,2052635,"(B) Regional Rural Bank","2016-06-01"
"Syndicate Bank",2038859,1060537,3099396,26562.43,2974169,"(A) Public Sector Banks","2015-01-21"
"Syndicate Bank",931311,273543,1204854,12448.29,1064460,"(B) Regional Rural Bank","2015-01-21"
"Syndicate Bank",2430714,1199827,3630541,53193.02,3418800,"(A) Public Sector Banks","2015-05-27"
"Syndicate Bank",1196791,339256,1536047,24983.37,1403445,"(B) Regional Rural Bank","2015-05-27"
"Syndicate Bank",2662318,1257194,3919512,67714.49,3495563,"(A) Public Sector Banks","2015-09-30"
"Syndicate Bank",1555485,398486,1953971,34520.2,1716802,"(B) Regional Rural Bank","2015-09-30"
"Syndicate Bank",2714318,1270128,3984446,76395.35,3540791,"(A) Public Sector Banks","2016-02-03"
"Syndicate Bank",1678526,419744,2098270,46823.47,1899334,"(B) Regional Rural Bank","2016-02-03"
"Syndicate Bank",2798160,1234131,4032291,81296.62,3659404,"(A) Public Sector Banks","2016-06-08"
"Syndicate Bank",1795829,436817,2232646,57679.27,2052635,"(B) Regional Rural Bank","2016-06-08"
"Syndicate Bank",2858768,1259587,4118355,92802.54,3679525,"(A) Public Sector Banks","2016-10-12"
"Syndicate Bank",1985555,475399,2460954,63676.96,2184077,"(B) Regional Rural Bank","2016-10-12"
"Syndicate Bank",2941937,1378309,4320246,125487.82,3767131,"(A) Public Sector Banks","2017-02-15"
"Syndicate Bank",2093573,496720,2590293,94560.24,2284694,"(B) Regional Rural Bank","2017-02-15"
"Syndicate Bank",2997964,1375447,4373411,114045.1,3799346,"(A) Public Sector Banks","2017-06-21"
"Syndicate Bank",2038949,549270,2588219,87611.82,2469730,"(B) Regional Rural Bank","2017-06-21"
"Syndicate Bank",3022994,1379618,4402612,114630.44,3809949,"(A) Public Sector Banks","2017-10-25"
"Syndicate Bank",2039751,547722,2587473,86273.24,2469730,"(B) Regional Rural Bank","2017-10-25"
"Syndicate Bank",3054466,1381168,4435634,122911.88,3882279,"(A) Public Sector Banks","2018-02-28"
"Syndicate Bank",2019559,548715,2568274,95813.31,2487837,"(B) Regional Rural Bank","2018-02-28"
"Syndicate Bank",3085280,1389405,4474685,129961.53,3961737,"(A) Public Sector Banks","2018-07-11"
"Syndicate Bank",2027463,546449,2573912,100054.1,2470628,"(B) Regional Rural Bank","2018-07-11"
"Syndicate Bank",2801061,1234633,4035694,82226.23,3662205,"(A) Public Sector Banks","2016-06-15"
"Syndicate Bank",1797909,436817,2234726,57831.16,2052635,"(B) Regional Rural Bank","2016-06-15"
"Syndicate Bank",2805314,1235842,4041156,82470.33,3662958,"(A) Public Sector Banks","2016-06-22"
"Syndicate Bank",1816018,436817,2252835,58445.87,2056600,"(B) Regional Rural Bank","2016-06-22"
"Syndicate Bank",2809583,1236599,4046182,83044.74,3663972,"(A) Public Sector Banks","2016-06-29"
"Syndicate Bank",1833559,444717,2278276,57387.59,2094930,"(B) Regional Rural Bank","2016-06-29"
"Syndicate Bank",2813177,1237449,4050626,84304.72,3663972,"(A) Public Sector Banks","2016-07-06"
"Syndicate Bank",1844830,446511,2291341,57929.5,2094930,"(B) Regional Rural Bank","2016-07-06"
"Syndicate Bank",2815744,1238033,4053777,85028.08,3663972,"(A) Public Sector Banks","2016-07-13"
"Syndicate Bank",1854064,447965,2302029,58297.34,2094930,"(B) Regional Rural Bank","2016-07-13"
"Syndicate Bank",2818212,1238606,4056818,87102.41,3663972,"(A) Public Sector Banks","2016-07-20"
"Syndicate Bank",1872486,450961,2323447,58938.25,2094930,"(B) Regional Rural Bank","2016-07-20"
"Syndicate Bank",2819434,1239356,4058790,91218.4,3663972,"(A) Public Sector Banks","2016-07-27"
"Syndicate Bank",1888019,454116,2342135,59151.96,2094930,"(B) Regional Rural Bank","2016-07-27"
"Syndicate Bank",2819514,1240525,4060039,87287.8,3663972,"(A) Public Sector Banks","2016-08-03"
"Syndicate Bank",1903483,456138,2359621,59168.03,2094930,"(B) Regional Rural Bank","2016-08-03"
"Syndicate Bank",2826515,1241388,4067903,90972.19,3668882,"(A) Public Sector Banks","2016-08-10"
"Syndicate Bank",1918939,458801,2377740,59804.3,2094930,"(B) Regional Rural Bank","2016-08-10"
"Syndicate Bank",2836924,1241872,4078796,88668.09,3668882,"(A) Public Sector Banks","2016-08-17"
"Syndicate Bank",1926030,460167,2386197,60368.79,2163772,"(B) Regional Rural Bank","2016-08-17"
"Syndicate Bank",2842294,1242851,4085145,87247.18,3670914,"(A) Public Sector Banks","2016-08-24"
"Syndicate Bank",1939849,464184,2404033,61434.29,2163772,"(B) Regional Rural Bank","2016-08-24"
"Syndicate Bank",2846419,1243146,4089565,91633.98,3669464,"(A) Public Sector Banks","2016-08-31"
"Syndicate Bank",1946686,465501,2412187,61518.03,2163772,"(B) Regional Rural Bank","2016-08-31"
"Syndicate Bank",2838040,1256301,4094341,91850.99,3675431,"(A) Public Sector Banks","2016-09-07"
"Syndicate Bank",1952591,467353,2419944,62616.65,2163772,"(B) Regional Rural Bank","2016-09-07"
"Syndicate Bank",2841214,1256771,4097985,92481.29,3675012,"(A) Public Sector Banks","2016-09-14"
"Syndicate Bank",1957771,468365,2426136,62376.66,2163772,"(B) Regional Rural Bank","2016-09-14"
"Syndicate Bank",2848585,1256722,4105307,92718.26,3674942,"(A) Public Sector Banks","2016-09-21"
"Syndicate Bank",1967598,471346,2438944,62493.97,2163772,"(B) Regional Rural Bank","2016-09-21"
"Syndicate Bank",2853581,1257984,4111565,93695.75,3679216,"(A) Public Sector Banks","2016-09-28"
"Syndicate Bank",1977503,473702,2451205,62510.59,2163772,"(B) Regional Rural Bank","2016-09-28"
"Syndicate Bank",2857434,1259240,4116674,93881.95,3678052,"(A) Public Sector Banks","2016-10-05"
"Syndicate Bank",1983844,474988,2458832,63755.46,2163772,"(B) Regional Rural Bank","2016-10-05"
"Syndicate Bank",2862592,1260225,4122817,92814.96,3679147,"(A) Public Sector Banks","2016-10-19"
"Syndicate Bank",1991210,476605,2467815,63491.04,2235304,"(B) Regional Rural Bank","2016-10-19"
"Syndicate Bank",2865150,1260688,4125838,93116.45,3682430,"(A) Public Sector Banks","2016-10-26"
"Syndicate Bank",1995677,479241,2474918,63556.08,2235304,"(B) Regional Rural Bank","2016-10-26"
"Syndicate Bank",2867656,1261090,4128746,93195.02,3682050,"(A) Public Sector Banks","2016-11-02"
"Syndicate Bank",1997852,479772,2477624,63516.78,2235304,"(B) Regional Rural Bank","2016-11-02"
"Syndicate Bank",2871137,1261501,4132638,92489.43,3683758,"(A) Public Sector Banks","2016-11-09"
"Syndicate Bank",2001660,480644,2482304,63660.72,2235304,"(B) Regional Rural Bank","2016-11-09"
"Syndicate Bank",2873422,1261617,4135039,153919.25,3686674,"(A) Public Sector Banks","2016-11-16"
"Syndicate Bank",2004500,481383,2485883,102729.75,2235304,"(B) Regional Rural Bank","2016-11-16"
"Syndicate Bank",2877399,1261941,4139340,161321.76,3686534,"(A) Public Sector Banks","2016-11-23"
"Syndicate Bank",2006797,481844,2488641,108127.74,2235304,"(B) Regional Rural Bank","2016-11-23"
"Syndicate Bank",2882610,1263281,4145891,157945.23,3686345,"(A) Public Sector Banks","2016-11-30"
"Syndicate Bank",2010753,482539,2493292,108704.76,2235304,"(B) Regional Rural Bank","2016-11-30"
"Syndicate Bank",2892946,1267175,4160121,153329.38,3689759,"(A) Public Sector Banks","2016-12-07"
"Syndicate Bank",2019972,482279,2502251,105869.56,2235304,"(B) Regional Rural Bank","2016-12-07"
"Syndicate Bank",2900914,1270036,4170950,149912.23,3700618,"(A) Public Sector Banks","2016-12-14"
"Syndicate Bank",2026578,483345,2509923,104371.5,2235304,"(B) Regional Rural Bank","2016-12-14"
"Syndicate Bank",2830645,1358011,4188656,146077.89,3711863,"(A) Public Sector Banks","2016-12-21"
"Syndicate Bank",2037180,485117,2522297,103230.29,2235304,"(B) Regional Rural Bank","2016-12-21"
"Syndicate Bank",2844373,1361760,4206133,144277.76,3711604,"(A) Public Sector Banks","2016-12-28"
"Syndicate Bank",2045075,486606,2531681,102746.33,2235304,"(B) Regional Rural Bank","2016-12-28"
"Syndicate Bank",2859425,1365767,4225192,138788.73,3723014,"(A) Public Sector Banks","2017-01-04"
"Syndicate Bank",2051260,487865,2539125,101777.95,2235304,"(B) Regional Rural Bank","2017-01-04"
"Syndicate Bank",2878074,1368873,4246947,134894.61,3728363,"(A) Public Sector Banks","2017-01-11"
"Syndicate Bank",2058243,489497,2547740,99815.43,2235304,"(B) Regional Rural Bank","2017-01-11"
"Syndicate Bank",2891675,1371768,4263443,132907.34,3727947,"(A) Public Sector Banks","2017-01-18"
"Syndicate Bank",2069954,492696,2562650,98557.06,2284694,"(B) Regional Rural Bank","2017-01-18"
"Syndicate Bank",2913757,1374224,4287981,129385.67,3763222,"(A) Public Sector Banks","2017-01-25"
"Syndicate Bank",2076272,493995,2570267,97487.91,2284694,"(B) Regional Rural Bank","2017-01-25"
"Syndicate Bank",2921119,1375566,4296685,128372.41,3768116,"(A) Public Sector Banks","2017-02-01"
"Syndicate Bank",2081557,494789,2576346,96953.04,2284694,"(B) Regional Rural Bank","2017-02-01"
