Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"UCO Bank",1401622,52105,1453727,23928,536424,"(B) Regional Rural Bank","2017-04-26"
"UCO Bank",3111439,2664519,5775958,129835.66,3924529,"(A) Public Sector Banks","2017-05-03"
"UCO Bank",1401905,52105,1454010,23980.65,536424,"(B) Regional Rural Bank","2017-05-03"
"UCO Bank",3119754,2671124,5790878,130622.65,3927402,"(A) Public Sector Banks","2017-05-10"
"UCO Bank",1404473,52364,1456837,24114.33,558893,"(B) Regional Rural Bank","2017-05-10"
"UCO Bank",3125412,2676852,5802264,129845.2,3929644,"(A) Public Sector Banks","2017-05-17"
"UCO Bank",1392456,52329,1444785,23333.45,558896,"(B) Regional Rural Bank","2017-05-17"
"UCO Bank",3133912,2679319,5813231,129457.56,3932165,"(A) Public Sector Banks","2017-05-24"
"UCO Bank",1390101,52422,1442523,23281.99,559266,"(B) Regional Rural Bank","2017-05-24"
"UCO Bank",3138713,2679750,5818463,129717.1,3934347,"(A) Public Sector Banks","2017-05-31"
"UCO Bank",1362904,52340,1415244,23465.05,559570,"(B) Regional Rural Bank","2017-05-31"
"UCO Bank",3149905,2683319,5833224,129558.23,3937232,"(A) Public Sector Banks","2017-06-07"
"UCO Bank",1362635,52388,1415023,24172.17,559570,"(B) Regional Rural Bank","2017-06-07"
"UCO Bank",3150466,2683319,5833785,129971.15,3939979,"(A) Public Sector Banks","2017-06-14"
"UCO Bank",1368158,52697,1420855,24218.01,559601,"(B) Regional Rural Bank","2017-06-14"
"UCO Bank",3156262,2686636,5842898,129965.88,3946065,"(A) Public Sector Banks","2017-06-28"
"UCO Bank",1375153,52837,1427990,24282.26,559604,"(B) Regional Rural Bank","2017-06-28"
"UCO Bank",3156476,2687537,5844013,129516.64,3952503,"(A) Public Sector Banks","2017-07-05"
"UCO Bank",1374727,52838,1427565,24083.46,559146,"(B) Regional Rural Bank","2017-07-05"
"UCO Bank",3158901,2689552,5848453,131792.28,3954242,"(A) Public Sector Banks","2017-07-12"
"UCO Bank",1382153,52897,1435050,24913.99,559146,"(B) Regional Rural Bank","2017-07-12"
"UCO Bank",3159752,2690384,5850136,131708.07,3956223,"(A) Public Sector Banks","2017-07-19"
"UCO Bank",1388416,52962,1441378,25184.59,559146,"(B) Regional Rural Bank","2017-07-19"
"UCO Bank",3160902,2690434,5851336,132070.4,3958019,"(A) Public Sector Banks","2017-07-26"
"UCO Bank",1392059,52972,1445031,25318.92,559146,"(B) Regional Rural Bank","2017-07-26"
"UCO Bank",3161665,2690961,5852626,133209.07,3959589,"(A) Public Sector Banks","2017-08-02"
"UCO Bank",1390915,53029,1443944,25575.36,559346,"(B) Regional Rural Bank","2017-08-02"
"UCO Bank",3162376,2693281,5855657,134633.56,3963207,"(A) Public Sector Banks","2017-08-09"
"UCO Bank",1315414,48705,1364119,23927.75,559346,"(B) Regional Rural Bank","2017-08-09"
"UCO Bank",3177111,2693281,5870392,135261.41,3965439,"(A) Public Sector Banks","2017-08-16"
"UCO Bank",1318294,48729,1367023,23894.4,559346,"(B) Regional Rural Bank","2017-08-16"
"UCO Bank",3187023,2693281,5880304,135062.69,3966992,"(A) Public Sector Banks","2017-08-23"
"UCO Bank",1317072,48679,1365751,24729.59,559346,"(B) Regional Rural Bank","2017-08-23"
"UCO Bank",3194187,2698400,5892587,135165.34,3968182,"(A) Public Sector Banks","2017-08-30"
"UCO Bank",1331401,48794,1380195,24905.05,559346,"(B) Regional Rural Bank","2017-08-30"
"UCO Bank",3195055,2698759,5893814,135841.66,3970048,"(A) Public Sector Banks","2017-09-06"
"UCO Bank",1338631,48867,1387498,25073.55,559346,"(B) Regional Rural Bank","2017-09-06"
"UCO Bank",3195527,2699296,5894823,137666.19,3972018,"(A) Public Sector Banks","2017-09-13"
"UCO Bank",1346471,48911,1395382,25368.38,559346,"(B) Regional Rural Bank","2017-09-13"
"UCO Bank",3195953,2699264,5895217,137940.55,3973381,"(A) Public Sector Banks","2017-09-20"
"UCO Bank",1346196,48941,1395137,25731.79,559346,"(B) Regional Rural Bank","2017-09-20"
"UCO Bank",3195953,2699264,5895217,137940.55,3973381,"(A) Public Sector Banks","2017-09-27"
"UCO Bank",1346196,48941,1395137,25731.79,559346,"(B) Regional Rural Bank","2017-09-27"
"UCO Bank",3196425,2699440,5895865,138855.39,3974625,"(A) Public Sector Banks","2017-10-04"
"UCO Bank",1363289,48995,1412284,25756.35,559346,"(B) Regional Rural Bank","2017-10-04"
"UCO Bank",3196703,2699778,5896481,140296.93,3977920,"(A) Public Sector Banks","2017-10-11"
"UCO Bank",1367636,49022,1416658,25679.32,559346,"(B) Regional Rural Bank","2017-10-11"
"UCO Bank",3196703,2699778,5896481,140296.93,3977920,"(A) Public Sector Banks","2017-10-18"
"UCO Bank",1367636,49022,1416658,25679.32,559346,"(B) Regional Rural Bank","2017-10-18"
"UCO Bank",3201331,2704320,5905651,141342.32,3978260,"(A) Public Sector Banks","2017-11-01"
"UCO Bank",1369177,49120,1418297,26059.08,559346,"(B) Regional Rural Bank","2017-11-01"
"UCO Bank",3214242,2709321,5923563,142126.65,3978260,"(A) Public Sector Banks","2017-11-08"
"UCO Bank",1378940,49232,1428172,26041.08,559346,"(B) Regional Rural Bank","2017-11-08"
"UCO Bank",3234665,2715353,5950018,143310.22,3978260,"(A) Public Sector Banks","2017-11-15"
"UCO Bank",1380442,49290,1429732,26077.18,559346,"(B) Regional Rural Bank","2017-11-15"
"UCO Bank",3255785,2732351,5988136,143188.43,3978260,"(A) Public Sector Banks","2017-11-22"
"UCO Bank",1380466,49329,1429795,26388.01,559346,"(B) Regional Rural Bank","2017-11-22"
"UCO Bank",3275294,2743377,6018671,143691.76,3980656,"(A) Public Sector Banks","2017-11-29"
"UCO Bank",1380952,49365,1430317,26679.47,559346,"(B) Regional Rural Bank","2017-11-29"
"UCO Bank",3302492,2755577,6058069,144697.46,3983540,"(A) Public Sector Banks","2017-12-06"
"UCO Bank",1380448,49399,1429847,26551.46,559346,"(B) Regional Rural Bank","2017-12-06"
"UCO Bank",3302492,2755577,6058069,144697.46,3983540,"(A) Public Sector Banks","2017-12-13"
"UCO Bank",1380448,49399,1429847,26551.46,559346,"(B) Regional Rural Bank","2017-12-13"
"UCO Bank",3368940,2794883,6163823,147734.14,3986822,"(A) Public Sector Banks","2017-12-20"
"UCO Bank",1382304,49468,1431772,27054.5,559346,"(B) Regional Rural Bank","2017-12-20"
"UCO Bank",3395804,2803111,6198915,147943.72,3989916,"(A) Public Sector Banks","2017-12-27"
"UCO Bank",1384425,49508,1433933,27150.21,559346,"(B) Regional Rural Bank","2017-12-27"
"UCO Bank",3455142,2832736,6287878,150281.08,3996239,"(A) Public Sector Banks","2018-01-03"
"UCO Bank",1387544,49775,1437319,28157.92,559347,"(B) Regional Rural Bank","2018-01-03"
"UCO Bank",3556899,2905241,6462140,152070.92,3997697,"(A) Public Sector Banks","2018-01-10"
"UCO Bank",1398229,50214,1448443,28250.8,559347,"(B) Regional Rural Bank","2018-01-10"
"UCO Bank",3566823,2910414,6477237,152818.44,4001924,"(A) Public Sector Banks","2018-01-17"
"UCO Bank",1411542,51187,1462729,28420.8,559347,"(B) Regional Rural Bank","2018-01-17"
"UCO Bank",3576545,2915895,6492440,153047.15,4005471,"(A) Public Sector Banks","2018-01-24"
"UCO Bank",1415380,51398,1466778,28477.79,559347,"(B) Regional Rural Bank","2018-01-24"
"UCO Bank",3591517,2921972,6513489,154561.99,4008463,"(A) Public Sector Banks","2018-01-31"
"UCO Bank",1423284,51586,1474870,28729.67,559347,"(B) Regional Rural Bank","2018-01-31"
"UCO Bank",3602908,2926926,6529834,155498.69,4011986,"(A) Public Sector Banks","2018-02-07"
"UCO Bank",1424477,51659,1476136,28901.65,559347,"(B) Regional Rural Bank","2018-02-07"
"UCO Bank",3613533,2931812,6545345,156743.32,4018585,"(A) Public Sector Banks","2018-02-14"
"UCO Bank",1433300,51975,1485275,29482.02,559347,"(B) Regional Rural Bank","2018-02-14"
"UCO Bank",3628087,2937780,6565867,156327.92,4023338,"(A) Public Sector Banks","2018-02-21"
"UCO Bank",1463570,53577,1517147,29533.04,559347,"(B) Regional Rural Bank","2018-02-21"
"UCO Bank",3649340,2947475,6596815,158156.11,4030886,"(A) Public Sector Banks","2018-03-07"
"UCO Bank",1465115,53738,1518853,29765.13,559347,"(B) Regional Rural Bank","2018-03-07"
"UCO Bank",3658955,2951660,6610615,159961.54,4032198,"(A) Public Sector Banks","2018-03-14"
"UCO Bank",1466382,53820,1520202,30393.14,559347,"(B) Regional Rural Bank","2018-03-14"
"UCO Bank",3669342,2957378,6626720,162179.1,4036410,"(A) Public Sector Banks","2018-03-21"
"UCO Bank",1467593,53896,1521489,31072.49,559347,"(B) Regional Rural Bank","2018-03-21"
"UCO Bank",3677945,2961519,6639464,166188.46,4039064,"(A) Public Sector Banks","2018-03-28"
"UCO Bank",1490834,54301,1545135,31810.83,559347,"(B) Regional Rural Bank","2018-03-28"
"UCO Bank",3681642,2963622,6645264,169947.48,4041756,"(A) Public Sector Banks","2018-04-04"
"UCO Bank",1494596,54445,1549041,32911.19,559347,"(B) Regional Rural Bank","2018-04-04"
"UCO Bank",3685439,2965649,6651088,170177.82,4045330,"(A) Public Sector Banks","2018-04-11"
"UCO Bank",1499238,54605,1553843,32620.88,559347,"(B) Regional Rural Bank","2018-04-11"
"UCO Bank",3697916,2971444,6669360,171729.85,4046937,"(A) Public Sector Banks","2018-04-18"
"UCO Bank",1499993,54648,1554641,32852.39,559347,"(B) Regional Rural Bank","2018-04-18"
"UCO Bank",3714444,2978298,6692742,170872.46,4050964,"(A) Public Sector Banks","2018-04-25"
"UCO Bank",1511241,54961,1566202,32547.73,559347,"(B) Regional Rural Bank","2018-04-25"
"UCO Bank",3722202,2981570,6703772,170856.81,4053647,"(A) Public Sector Banks","2018-05-02"
"UCO Bank",1511989,55006,1566995,32613.73,559347,"(B) Regional Rural Bank","2018-05-02"
"UCO Bank",3722202,2981570,6703772,170856.81,4053647,"(A) Public Sector Banks","2018-05-09"
"UCO Bank",1511989,55006,1566995,32613.73,559347,"(B) Regional Rural Bank","2018-05-09"
"UCO Bank",3751441,2995911,6747352,171094.67,4060425,"(A) Public Sector Banks","2018-05-23"
"UCO Bank",1528630,55456,1584086,33309.44,559347,"(B) Regional Rural Bank","2018-05-23"
"UCO Bank",3766735,3002524,6769259,170585.08,4062574,"(A) Public Sector Banks","2018-05-30"
"UCO Bank",1533297,55688,1588985,33724.97,559347,"(B) Regional Rural Bank","2018-05-30"
"UCO Bank",3781183,3008779,6789962,172321.9,4062957,"(A) Public Sector Banks","2018-06-06"
"UCO Bank",1545564,56072,1601636,33590.7,559347,"(B) Regional Rural Bank","2018-06-06"
"UCO Bank",3791521,3013817,6805338,173468.64,4063274,"(A) Public Sector Banks","2018-06-13"
"UCO Bank",1546852,56142,1602994,33798.45,559347,"(B) Regional Rural Bank","2018-06-13"
"UCO Bank",3799714,3018673,6818387,173572.98,4037174,"(A) Public Sector Banks","2018-06-20"
"UCO Bank",1549654,56212,1605866,33770.44,559347,"(B) Regional Rural Bank","2018-06-20"
"UCO Bank",3807583,3022913,6830496,173905.13,4039789,"(A) Public Sector Banks","2018-06-27"
"UCO Bank",1551385,57035,1608420,33772.22,559347,"(B) Regional Rural Bank","2018-06-27"
"UCO Bank",3819470,3029410,6848880,176505.26,3946689,"(A) Public Sector Banks","2018-07-04"
"UCO Bank",1552794,57116,1609910,34208.54,559347,"(B) Regional Rural Bank","2018-07-04"
"UCO Bank",3848702,3043849,6892551,179469.65,3844969,"(A) Public Sector Banks","2018-07-18"
"UCO Bank",1567988,58208,1626196,34522.8,559347,"(B) Regional Rural Bank","2018-07-18"
"UCO Bank",3884390,3061165,6945555,181373.98,3840752,"(A) Public Sector Banks","2018-08-01"
"UCO Bank",1631336,58539,1689875,35706.34,559347,"(B) Regional Rural Bank","2018-08-01"
"UCO Bank",3902738,3071653,6974391,183873.48,3848989,"(A) Public Sector Banks","2018-08-08"
"UCO Bank",1647373,59374,1706747,36090.72,559347,"(B) Regional Rural Bank","2018-08-08"
"UCO Bank",3920197,3080163,7000360,184073.11,3852933,"(A) Public Sector Banks","2018-08-15"
"UCO Bank",1659963,59913,1719876,36631.17,559347,"(B) Regional Rural Bank","2018-08-15"
"UCO Bank",3936832,3090645,7027477,183361.22,3857861,"(A) Public Sector Banks","2018-08-22"
"UCO Bank",1661668,60005,1721673,36689.13,559347,"(B) Regional Rural Bank","2018-08-22"
"UCO Bank",3948250,3098488,7046738,184147.93,3862046,"(A) Public Sector Banks","2018-08-29"
"UCO Bank",1674684,60558,1735242,38136.93,559347,"(B) Regional Rural Bank","2018-08-29"
"UCO Bank",3948250,3098488,7046738,184147.93,3862046,"(A) Public Sector Banks","2018-09-05"
"UCO Bank",1674684,60558,1735242,38136.93,559347,"(B) Regional Rural Bank","2018-09-05"
"UCO Bank",3972892,3118246,7091138,186696.33,3867596,"(A) Public Sector Banks","2018-09-12"
"UCO Bank",1686753,61079,1747832,38045.18,559347,"(B) Regional Rural Bank","2018-09-12"
"UCO Bank",3987783,3128602,7116385,187314.31,3857142,"(A) Public Sector Banks","2018-09-19"
"UCO Bank",1689910,61113,1751023,38146.26,559347,"(B) Regional Rural Bank","2018-09-19"
"UCO Bank",4003078,3139146,7142224,187223.88,3862233,"(A) Public Sector Banks","2018-09-26"
"UCO Bank",1693958,61281,1755239,38282.32,559347,"(B) Regional Rural Bank","2018-09-26"
"UCO Bank",4018267,3148770,7167037,188478.94,3867045,"(A) Public Sector Banks","2018-10-03"
"UCO Bank",1705957,61909,1767866,38397.69,559347,"(B) Regional Rural Bank","2018-10-03"
"UCO Bank",4034717,3159545,7194262,191958.6,3873105,"(A) Public Sector Banks","2018-10-10"
"UCO Bank",1711626,62354,1773980,38756.91,559347,"(B) Regional Rural Bank","2018-10-10"
"UCO Bank",4042387,3165378,7207765,193343.99,3877541,"(A) Public Sector Banks","2018-10-17"
"UCO Bank",1711626,62354,1773980,38756.91,559347,"(B) Regional Rural Bank","2018-10-17"
"UCO Bank",4051554,3171378,7222932,191827.14,3881779,"(A) Public Sector Banks","2018-10-24"
"UCO Bank",1721616,63275,1784891,39147.28,559347,"(B) Regional Rural Bank","2018-10-24"
"UCO Bank",4057268,3175509,7232777,191235.29,3884102,"(A) Public Sector Banks","2018-10-31"
"UCO Bank",1724741,63426,1788167,39058.14,559347,"(B) Regional Rural Bank","2018-10-31"
"UCO Bank",4069019,3182134,7251153,193282.8,3888569,"(A) Public Sector Banks","2018-11-07"
"UCO Bank",1726800,63522,1790322,39073.43,559347,"(B) Regional Rural Bank","2018-11-07"
"UCO Bank",4075672,3185710,7261382,193314.47,3891799,"(A) Public Sector Banks","2018-11-14"
"UCO Bank",1728908,63592,1792500,41157.72,559347,"(B) Regional Rural Bank","2018-11-14"
"UCO Bank",4084749,3191047,7275796,193290.98,3896465,"(A) Public Sector Banks","2018-11-21"
"UCO Bank",1734322,63763,1798085,40973.18,559347,"(B) Regional Rural Bank","2018-11-21"
"UCO Bank",4094500,3197152,7291652,194927.88,3903344,"(A) Public Sector Banks","2018-11-28"
"UCO Bank",1736246,63844,1800090,41185.05,559347,"(B) Regional Rural Bank","2018-11-28"
"UCO Bank",4105277,3204916,7310193,196609.99,3909820,"(A) Public Sector Banks","2018-12-05"
"UCO Bank",1746243,64164,1810407,41258.16,559347,"(B) Regional Rural Bank","2018-12-05"
"UCO Bank",4114013,3211141,7325154,197560,3916088,"(A) Public Sector Banks","2018-12-12"
"UCO Bank",1747084,64191,1811275,41312.89,559347,"(B) Regional Rural Bank","2018-12-12"
"UCO Bank",4121058,3215099,7336157,197810.87,3919143,"(A) Public Sector Banks","2018-12-19"
"UCO Bank",1750918,64358,1815276,41526.61,559347,"(B) Regional Rural Bank","2018-12-19"
"UCO Bank",4121058,3215099,7336157,197810.87,3919143,"(A) Public Sector Banks","2018-12-26"
"UCO Bank",1750918,64358,1815276,41526.61,559347,"(B) Regional Rural Bank","2018-12-26"
"UCO Bank",4141048,3227004,7368052,200352.3,3929277,"(A) Public Sector Banks","2019-01-02"
"UCO Bank",1760913,64843,1825756,42188.59,559347,"(B) Regional Rural Bank","2019-01-02"
"UCO Bank",4168767,3248351,7417118,203726.53,3941595,"(A) Public Sector Banks","2019-01-16"
"UCO Bank",644560,37871,682431,16828,197300,"(B) Regional Rural Bank","2019-01-16"
"UCO Bank",4179780,3254329,7434109,204811.07,3947924,"(A) Public Sector Banks","2019-01-23"
"UCO Bank",645795,37928,683723,16838.81,197300,"(B) Regional Rural Bank","2019-01-23"
