Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
ICICI Bank Ltd,2887160,354359,3241519,23921.81,3241516,(C) Major Private Banks,03/01/2017
IndusInd Bank Ltd,47068,470937,518005,3689.28,494585,(C) Major Private Banks,03/01/2017
Jammu & Kashmir Bank Ltd,1301953,133037,1434990,54420.34,1133720,(C) Major Private Banks,03/01/2017
Karur Vysya Bank,23011,148261,171272,2038.27,155147,(C) Major Private Banks,03/01/2017
Kotak Mahindra Bank Ltd,108193,72911,181104,2127.13,133432,(C) Major Private Banks,03/01/2017
Lakshmi Vilas Bank Ltd,62049,111466,173515,1885.63,170616,(C) Major Private Banks,03/01/2017
RBL Bank Ltd,59787,35520,95307,244.97,95307,(C) Major Private Banks,03/01/2017
South Indian Bank Ltd,41472,166286,207758,4513.78,65411,(C) Major Private Banks,03/01/2017
Yes Bank Ltd,7759,7547,15306,221.58,14407,(C) Major Private Banks,03/01/2017
Major Private Banks Sub Total,5379460,3621057,9000517,222750.67,8324679,(C) Major Private Banks,03/01/2017
Public Sector Banks,122701440,101591254,224292694,5003071.24,175281721,Summary,03/08/2017
Regional Rural Banks,39842469,6588218,46430687,1163598.92,34810646,Summary,03/08/2017
Private Sector Banks,5398563,3610815,9009378,221864.65,8366261,Summary,03/08/2017
Grand Total,167942472,111790287,279732759,6388534.81,218458628,Summary,03/08/2017
Allahabad Bank,5367374,1186929,6554303,118420.56,5119818,(A) Public Sector Banks,03/08/2017
Andhra Bank,1625067,796431,2421498,33819.13,1926961,(A) Public Sector Banks,03/08/2017
Bank of Baroda,7528949,11839975,19368924,476642.08,18242429,(A) Public Sector Banks,03/08/2017
Bank of India,7713307,8796558,16509865,340406.47,15927739,(A) Public Sector Banks,03/08/2017
Bank of Maharashtra,3160713,960742,4121455,94737.98,820776,(A) Public Sector Banks,03/08/2017
Bhartiya Mahila Bank,0,69276,69276,2051.92,69276,(A) Public Sector Banks,03/08/2017
Canara Bank,4376049,2027841,6403890,186805.74,4265688,(A) Public Sector Banks,03/08/2017
Central Bank of India,6984159,1726551,8710710,165192.66,6070105,(A) Public Sector Banks,03/08/2017
Corporation Bank,1375415,1362052,2737467,107028.88,2600932,(A) Public Sector Banks,03/08/2017
Dena Bank,3026486,919134,3945620,75150.83,2616200,(A) Public Sector Banks,03/08/2017
IDBI Bank Ltd.,598340,579465,1177805,22373.82,961696,(A) Public Sector Banks,03/08/2017
Indian Bank,2164474,1083859,3248333,48541.4,3200068,(A) Public Sector Banks,03/08/2017
Indian Overseas Bank,1000006,3468880,4468886,78638.47,4213137,(A) Public Sector Banks,03/08/2017
Oriental Bank of Commerce,2213228,1729577,3942805,427954.95,3685301,(A) Public Sector Banks,03/08/2017
Punjab & Sind Bank,821440,426132,1247572,62498.88,1239263,(A) Public Sector Banks,03/08/2017
Punjab National Bank,13692472,2585577,16278049,309814.31,13756980,(A) Public Sector Banks,03/08/2017
State Bank of Bikaner & Jaipur,2036898,1957876,3994774,149266.46,3520185,(A) Public Sector Banks,03/08/2017
State Bank of Hyderabad,1017219,1848518,2865737,45045.61,2740989,(A) Public Sector Banks,03/08/2017
State Bank of India,37975592,46337238,84312830,1064117.53,57724392,(A) Public Sector Banks,03/08/2017
State Bank of Mysore,873681,230411,1104092,13902.77,905143,(A) Public Sector Banks,03/08/2017
State Bank of Patiala,441595,797680,1239275,22854.93,1051205,(A) Public Sector Banks,03/08/2017
State Bank of Travancore,80354,703378,783732,19120.19,386654,(A) Public Sector Banks,03/08/2017
Syndicate Bank,2958260,1379265,4337525,118243.22,3785768,(A) Public Sector Banks,03/08/2017
UCO Bank,3053437,2631298,5684735,127635,3903815,(A) Public Sector Banks,03/08/2017
Union Bank of India,5453026,1430175,6883201,139538.86,5085674,(A) Public Sector Banks,03/08/2017
United Bank of India,6285373,4075397,10360770,732989.31,9975997,(A) Public Sector Banks,03/08/2017
Vijaya Bank,878526,641039,1519565,20279.25,1485530,(A) Public Sector Banks,03/08/2017
Public Sector Banks Sub Total,122701440,101591254,224292694,5003071.24,175281721,(A) Public Sector Banks,03/08/2017
Allahabad Bank,917937,169104,1087041,25107.21,768015,(B) Regional Rural Bank,03/08/2017
Andhra Bank,162262,16633,178895,2555.05,99764,(B) Regional Rural Bank,03/08/2017
Bank of Baroda,4084094,1175141,5259235,131568.06,4633243,(B) Regional Rural Bank,03/08/2017
Bank of India,2805881,914425,3720306,70378.79,3520827,(B) Regional Rural Bank,03/08/2017
Bank of Maharashtra,720871,132636,853507,23439.38,595520,(B) Regional Rural Bank,03/08/2017
Canara Bank,640821,438502,1079323,58840.74,1044135,(B) Regional Rural Bank,03/08/2017
Central Bank of India,3518236,675116,4193352,128690.19,3826964,(B) Regional Rural Bank,03/08/2017
Dena Bank,278437,11060,289497,14170.35,288934,(B) Regional Rural Bank,03/08/2017
Indian Bank,402084,101473,503557,8058.85,400411,(B) Regional Rural Bank,03/08/2017
Indian Overseas Bank,988156,9740,997896,24804.6,616138,(B) Regional Rural Bank,03/08/2017
Jammu & Kashmir Bank Ltd,85847,15234,101081,4717.02,18153,(B) Regional Rural Bank,03/08/2017
Punjab & Sind Bank,18068,704,18772,325.67,12110,(B) Regional Rural Bank,03/08/2017
Punjab National Bank,3078913,409638,3488551,109355.43,2840876,(B) Regional Rural Bank,03/08/2017
State Bank of Bikaner & Jaipur,2371064,55805,2426869,41590.8,1309179,(B) Regional Rural Bank,03/08/2017
State Bank of Hyderabad,900365,155888,1056253,29839.16,508374,(B) Regional Rural Bank,03/08/2017
State Bank of India,6770060,1296866,8066926,154561.06,3878560,(B) Regional Rural Bank,03/08/2017
State Bank of Mysore,291128,77155,368283,12228.54,309072,(B) Regional Rural Bank,03/08/2017
State Bank of Patiala,54687,672,55359,1865,48268,(B) Regional Rural Bank,03/08/2017
Syndicate Bank,2101366,498115,2599481,90868.67,2290574,(B) Regional Rural Bank,03/08/2017
UCO Bank,1364318,50548,1414866,26745.09,558643,(B) Regional Rural Bank,03/08/2017
Union Bank of India,864641,278107,1142748,27859.54,748967,(B) Regional Rural Bank,03/08/2017
United Bank of India,7423233,105656,7528889,176029.73,6493919,(B) Regional Rural Bank,03/08/2017
Regional Rural Banks Sub Total,39842469,6588218,46430687,1163598.92,34810646,(B) Regional Rural Bank,03/08/2017
Axis Bank Ltd,119533,572603,692136,19617.41,616473,(C) Major Private Banks,03/08/2017
City Union Bank Ltd,15740,68266,84006,1839.04,71385,(C) Major Private Banks,03/08/2017
Federal Bank Ltd,379881,79725,459606,19452.07,406796,(C) Major Private Banks,03/08/2017
HDFC Bank Ltd,325567,1406457,1732024,88555.74,1731346,(C) Major Private Banks,03/08/2017
ICICI Bank Ltd,2917734,354359,3272093,23816.2,3272090,(C) Major Private Banks,03/08/2017
IndusInd Bank Ltd,47510,476106,523616,3533.09,498418,(C) Major Private Banks,03/08/2017
Jammu & Kashmir Bank Ltd,1304029,133134,1437163,53956.75,1133720,(C) Major Private Banks,03/08/2017
Karur Vysya Bank,23076,148891,171967,2504.12,155361,(C) Major Private Banks,03/08/2017
Kotak Mahindra Bank Ltd,108180,72875,181055,2059.11,133388,(C) Major Private Banks,03/08/2017
Lakshmi Vilas Bank Ltd,48249,88895,137144,1574.47,172305,(C) Major Private Banks,03/08/2017
RBL Bank Ltd,59787,35520,95307,249.66,95307,(C) Major Private Banks,03/08/2017
South Indian Bank Ltd,41492,166412,207904,4484.24,65265,(C) Major Private Banks,03/08/2017
Yes Bank Ltd,7785,7572,15357,222.77,14407,(C) Major Private Banks,03/08/2017
Major Private Banks Sub Total,5398563,3610815,9009378,221864.65,8366261,(C) Major Private Banks,03/08/2017
Public Sector Banks,123006389,101804581,224810970,4981548.72,175459230,Summary,03/15/2017
Regional Rural Banks,39669780,6582719,46252499,1184068.88,35113921,Summary,03/15/2017
Private Sector Banks,5505335,3606320,9111655,218047.01,8429910,Summary,03/15/2017
Grand Total,168181504,111993620,280175124,6383664.61,219003061,Summary,03/15/2017
Allahabad Bank,5378363,1191066,6569429,118915.13,5123532,(A) Public Sector Banks,03/15/2017
Andhra Bank,1625080,796942,2422022,33273.91,1926961,(A) Public Sector Banks,03/15/2017
Bank of Baroda,7540691,11872321,19413012,477495.39,18278127,(A) Public Sector Banks,03/15/2017
Bank of India,7743719,8829582,16573301,342369.93,15971012,(A) Public Sector Banks,03/15/2017
Bank of Maharashtra,3181314,965552,4146866,94729.12,829598,(A) Public Sector Banks,03/15/2017
Bhartiya Mahila Bank,0,69275,69275,2049.05,69275,(A) Public Sector Banks,03/15/2017
Canara Bank,4396779,2046437,6443216,184756.01,4265626,(A) Public Sector Banks,03/15/2017
Central Bank of India,7032167,1733016,8765183,165076.12,6067658,(A) Public Sector Banks,03/15/2017
Corporation Bank,1374718,1361450,2736168,107139.14,2601730,(A) Public Sector Banks,03/15/2017
Dena Bank,3032850,920055,3952905,74826.47,2614926,(A) Public Sector Banks,03/15/2017
IDBI Bank Ltd.,598842,579369,1178211,22401.48,961556,(A) Public Sector Banks,03/15/2017
Indian Bank,2164640,1084019,3248659,47548.63,3204128,(A) Public Sector Banks,03/15/2017
Indian Overseas Bank,946512,3299970,4246482,75124.49,4011901,(A) Public Sector Banks,03/15/2017
Oriental Bank of Commerce,2215795,1731109,3946904,423535.64,3686387,(A) Public Sector Banks,03/15/2017
Punjab & Sind Bank,819097,425132,1244229,62017.88,1236363,(A) Public Sector Banks,03/15/2017
Punjab National Bank,13691349,2587979,16279328,307035.88,13756980,(A) Public Sector Banks,03/15/2017
State Bank of Bikaner & Jaipur,2039316,1960036,3999352,151777.88,3529932,(A) Public Sector Banks,03/15/2017
State Bank of Hyderabad,1017219,1849278,2866497,45006.5,2740989,(A) Public Sector Banks,03/15/2017
State Bank of India,38180574,46589283,84769857,1053702.6,57998673,(A) Public Sector Banks,03/15/2017
State Bank of Mysore,879436,230557,1109993,13936.96,907593,(A) Public Sector Banks,03/15/2017
State Bank of Patiala,443925,797903,1241828,22807.83,1051205,(A) Public Sector Banks,03/15/2017
State Bank of Travancore,79962,705481,785443,18994.84,387191,(A) Public Sector Banks,03/15/2017
Syndicate Bank,2961483,1378939,4340422,117294.7,3788338,(A) Public Sector Banks,03/15/2017
UCO Bank,3055924,2633944,5689868,127502.63,3906646,(A) Public Sector Banks,03/15/2017
Union Bank of India,5435749,1429964,6865713,137866.35,5055344,(A) Public Sector Banks,03/15/2017
United Bank of India,6313028,4094883,10407911,734484.91,10021416,(A) Public Sector Banks,03/15/2017
Vijaya Bank,857857,641039,1498896,19879.25,1466143,(A) Public Sector Banks,03/15/2017
Public Sector Banks Sub Total,123006389,101804581,224810970,4981548.72,175459230,(A) Public Sector Banks,03/15/2017
Allahabad Bank,917997,169104,1087101,24987.86,768021,(B) Regional Rural Bank,03/15/2017
Andhra Bank,162569,16833,179402,2502.37,99844,(B) Regional Rural Bank,03/15/2017
Bank of Baroda,4060140,1166718,5226858,133174.33,4599390,(B) Regional Rural Bank,03/15/2017
Bank of India,2809316,915763,3725079,70294.48,3557564,(B) Regional Rural Bank,03/15/2017
Bank of Maharashtra,723089,130839,853928,23196.15,639950,(B) Regional Rural Bank,03/15/2017
Canara Bank,640887,438533,1079420,58297.02,1044845,(B) Regional Rural Bank,03/15/2017
Central Bank of India,3517788,675549,4193337,127590.82,3824796,(B) Regional Rural Bank,03/15/2017
Dena Bank,279528,11060,290588,13914.05,288934,(B) Regional Rural Bank,03/15/2017
Indian Bank,402416,101473,503889,6974.65,426604,(B) Regional Rural Bank,03/15/2017
Indian Overseas Bank,988310,9740,998050,24737.49,616138,(B) Regional Rural Bank,03/15/2017
Jammu & Kashmir Bank Ltd,86006,15235,101241,4706.13,18175,(B) Regional Rural Bank,03/15/2017
Punjab & Sind Bank,17998,693,18691,302.57,12515,(B) Regional Rural Bank,03/15/2017
Punjab National Bank,3080145,409876,3490021,108911.46,2848428,(B) Regional Rural Bank,03/15/2017
State Bank of Bikaner & Jaipur,2109928,55825,2165753,69804.26,1309249,(B) Regional Rural Bank,03/15/2017
State Bank of Hyderabad,901565,155943,1057508,29416.38,508374,(B) Regional Rural Bank,03/15/2017
State Bank of India,6791210,1300996,8092206,154206.82,3950796,(B) Regional Rural Bank,03/15/2017
State Bank of Mysore,290957,77280,368237,12046.82,309239,(B) Regional Rural Bank,03/15/2017
State Bank of Patiala,54687,672,55359,1865,48268,(B) Regional Rural Bank,03/15/2017
Syndicate Bank,2102941,497121,2600062,88924.88,2395745,(B) Regional Rural Bank,03/15/2017
UCO Bank,1369399,49515,1418914,26181.42,558643,(B) Regional Rural Bank,03/15/2017
Union Bank of India,865362,278414,1143776,27570.39,748983,(B) Regional Rural Bank,03/15/2017
United Bank of India,7497542,105537,7603079,174463.53,6539420,(B) Regional Rural Bank,03/15/2017
Regional Rural Banks Sub Total,39669780,6582719,46252499,1184068.88,35113921,(B) Regional Rural Bank,03/15/2017
Axis Bank Ltd,119769,574453,694222,19058.64,618284,(C) Major Private Banks,03/15/2017
City Union Bank Ltd,15761,68251,84012,1812.66,71395,(C) Major Private Banks,03/15/2017
Federal Bank Ltd,380272,79907,460179,18969.6,407353,(C) Major Private Banks,03/15/2017
HDFC Bank Ltd,325630,1406622,1732252,86639.98,1731574,(C) Major Private Banks,03/15/2017
ICICI Bank Ltd,2960058,369462,3329520,23478.67,3329520,(C) Major Private Banks,03/15/2017
IndusInd Bank Ltd,47627,477523,525150,3749.41,500992,(C) Major Private Banks,03/15/2017
Jammu & Kashmir Bank Ltd,1306468,133308,1439776,53476.03,1133720,(C) Major Private Banks,03/15/2017
Karur Vysya Bank,23099,149520,172619,2087.24,156241,(C) Major Private Banks,03/15/2017
Kotak Mahindra Bank Ltd,108196,72842,181038,2010.03,133375,(C) Major Private Banks,03/15/2017
Lakshmi Vilas Bank Ltd,109343,64756,174099,1847.54,172539,(C) Major Private Banks,03/15/2017
RBL Bank Ltd,59787,35520,95307,251.55,95307,(C) Major Private Banks,03/15/2017
South Indian Bank Ltd,41502,166543,208045,4439.29,65203,(C) Major Private Banks,03/15/2017
Yes Bank Ltd,7823,7613,15436,226.4,14407,(C) Major Private Banks,03/15/2017
Major Private Banks Sub Total,5505335,3606320,9111655,218047.01,8429910,(C) Major Private Banks,03/15/2017
Public Sector Banks,123162510,102189414,225351924,4926603.52,175773829,Summary,03/22/2017
Regional Rural Banks,39725964,6582108,46308072,1170805.42,35306160,Summary,03/22/2017
Private Sector Banks,5465214,3662599,9127813,212739.62,8441876,Summary,03/22/2017
Grand Total,168353688,112434121,280787809,6310148.56,219521865,Summary,03/22/2017
Allahabad Bank,5386310,1193222,6579532,118494.93,5127366,(A) Public Sector Banks,03/22/2017
Andhra Bank,1625268,797766,2423034,32902.3,1935181,(A) Public Sector Banks,03/22/2017
Bank of Baroda,7576616,11941274,19517890,470595.95,18370529,(A) Public Sector Banks,03/22/2017
Bank of India,7795739,8875099,16670838,341790.38,16020236,(A) Public Sector Banks,03/22/2017
Bank of Maharashtra,3211953,972638,4184591,93712.62,842617,(A) Public Sector Banks,03/22/2017
Bhartiya Mahila Bank,0,69267,69267,2032.36,69267,(A) Public Sector Banks,03/22/2017
Canara Bank,4410217,2045798,6456015,182480.74,4264865,(A) Public Sector Banks,03/22/2017
Central Bank of India,7094131,1740390,8834521,162817.19,6062496,(A) Public Sector Banks,03/22/2017
Corporation Bank,1374646,1361217,2735863,105724.19,2601725,(A) Public Sector Banks,03/22/2017
Dena Bank,3054967,921064,3976031,73868.64,2615510,(A) Public Sector Banks,03/22/2017
IDBI Bank Ltd.,599153,579521,1178674,22310.77,961557,(A) Public Sector Banks,03/22/2017
Indian Bank,2164713,1084064,3248777,46662.62,3205617,(A) Public Sector Banks,03/22/2017
Indian Overseas Bank,948464,3307346,4255810,74118.28,4018754,(A) Public Sector Banks,03/22/2017
Oriental Bank of Commerce,2219540,1733598,3953138,417480.57,3688295,(A) Public Sector Banks,03/22/2017
Punjab & Sind Bank,503515,320079,823594,57056.45,790462,(A) Public Sector Banks,03/22/2017
Punjab National Bank,13688007,2591681,16279688,299326.72,13756980,(A) Public Sector Banks,03/22/2017
State Bank of Bikaner & Jaipur,2043139,1963307,4006446,148340.04,3810082,(A) Public Sector Banks,03/22/2017
State Bank of Hyderabad,1017624,1849716,2867340,45237.32,2740989,(A) Public Sector Banks,03/22/2017
State Bank of India,38406701,46882838,85289539,1044684.27,58326331,(A) Public Sector Banks,03/22/2017
State Bank of Mysore,879436,230557,1109993,14388.11,907593,(A) Public Sector Banks,03/22/2017
State Bank of Patiala,443564,797700,1241264,22772.58,1052050,(A) Public Sector Banks,03/22/2017
State Bank of Travancore,80332,710501,790833,18943.32,387802,(A) Public Sector Banks,03/22/2017
Syndicate Bank,2965698,1378549,4344247,117760.12,3783949,(A) Public Sector Banks,03/22/2017
UCO Bank,3062481,2638523,5701004,126305.66,3907866,(A) Public Sector Banks,03/22/2017
Union Bank of India,5408989,1442356,6851345,134100.66,5007783,(A) Public Sector Banks,03/22/2017
United Bank of India,6350313,4120304,10470617,732817.47,10051784,(A) Public Sector Banks,03/22/2017
Vijaya Bank,850994,641039,1492033,19879.25,1466143,(A) Public Sector Banks,03/22/2017
Public Sector Banks Sub Total,123162510,102189414,225351924,4926603.52,175773829,(A) Public Sector Banks,03/22/2017
Allahabad Bank,918051,169104,1087155,24861.04,768039,(B) Regional Rural Bank,03/22/2017
Andhra Bank,162840,16877,179717,2456.98,99911,(B) Regional Rural Bank,03/22/2017
Bank of Baroda,4043882,1157519,5201401,132150.38,4568660,(B) Regional Rural Bank,03/22/2017
Bank of India,2815891,917991,3733882,69255.79,3569165,(B) Regional Rural Bank,03/22/2017
Bank of Maharashtra,723595,130839,854434,23122.42,655943,(B) Regional Rural Bank,03/22/2017
Canara Bank,640938,438542,1079480,57387.94,1046800,(B) Regional Rural Bank,03/22/2017
Central Bank of India,3516572,676163,4192735,124885.75,3820979,(B) Regional Rural Bank,03/22/2017
Dena Bank,280786,11068,291854,13476.74,288934,(B) Regional Rural Bank,03/22/2017
Indian Bank,402628,101473,504101,6850.27,428149,(B) Regional Rural Bank,03/22/2017
Indian Overseas Bank,988900,9740,998640,24776.85,616138,(B) Regional Rural Bank,03/22/2017
Jammu & Kashmir Bank Ltd,86155,15262,101417,4700.7,18247,(B) Regional Rural Bank,03/22/2017
Punjab & Sind Bank,18042,694,18736,0,15743,(B) Regional Rural Bank,03/22/2017
Punjab National Bank,3081594,410205,3491799,108048.19,2853966,(B) Regional Rural Bank,03/22/2017
State Bank of Bikaner & Jaipur,2115065,55885,2170950,67935.31,1309249,(B) Regional Rural Bank,03/22/2017
State Bank of Hyderabad,902827,156001,1058828,29401.09,508374,(B) Regional Rural Bank,03/22/2017
State Bank of India,6810888,1302475,8113363,151875.44,4115267,(B) Regional Rural Bank,03/22/2017
State Bank of Mysore,290966,77241,368207,12114.36,309288,(B) Regional Rural Bank,03/22/2017
State Bank of Patiala,54698,672,55370,1770.44,48268,(B) Regional Rural Bank,03/22/2017
Syndicate Bank,2105053,497330,2602383,89405.33,2395745,(B) Regional Rural Bank,03/22/2017
UCO Bank,1371028,51580,1422608,25966.42,558643,(B) Regional Rural Bank,03/22/2017
Union Bank of India,868754,279863,1148617,27090.95,749018,(B) Regional Rural Bank,03/22/2017
United Bank of India,7526811,105584,7632395,173273.03,6561634,(B) Regional Rural Bank,03/22/2017
Regional Rural Banks Sub Total,39725964,6582108,46308072,1170805.42,35306160,(B) Regional Rural Bank,03/22/2017
Axis Bank Ltd,120204,577508,697712,18227.84,621276,(C) Major Private Banks,03/22/2017
City Union Bank Ltd,15771,68233,84004,1778.76,71393,(C) Major Private Banks,03/22/2017
Federal Bank Ltd,380628,79946,460574,18904,407478,(C) Major Private Banks,03/22/2017
HDFC Bank Ltd,325763,1406876,1732639,84260.59,1731961,(C) Major Private Banks,03/22/2017
ICICI Bank Ltd,2964057,370949,3335006,22462.17,3335006,(C) Major Private Banks,03/22/2017
IndusInd Bank Ltd,47756,480290,528046,3279.38,503027,(C) Major Private Banks,03/22/2017
Jammu & Kashmir Bank Ltd,1308248,133481,1441729,53024.18,1133720,(C) Major Private Banks,03/22/2017
Karur Vysya Bank,23179,150384,173563,2149.35,157106,(C) Major Private Banks,03/22/2017
Kotak Mahindra Bank Ltd,108193,72811,181004,2001.28,133343,(C) Major Private Banks,03/22/2017
Lakshmi Vilas Bank Ltd,62251,112268,174519,1772.79,172734,(C) Major Private Banks,03/22/2017
RBL Bank Ltd,59787,35520,95307,257.97,95307,(C) Major Private Banks,03/22/2017
South Indian Bank Ltd,41537,166705,208242,4394.61,65118,(C) Major Private Banks,03/22/2017
Yes Bank Ltd,7840,7628,15468,226.7,14407,(C) Major Private Banks,03/22/2017
Major Private Banks Sub Total,5465214,3662599,9127813,212739.62,8441876,(C) Major Private Banks,03/22/2017
Public Sector Banks,123374140,102773484,226147624,4926550.19,176035133,Summary,03/29/2017
Regional Rural Banks,39797310,6585945,46383255,1160890.84,35442883,Summary,03/29/2017
Private Sector Banks,5492034,3655358,9147392,209801.78,8460741,Summary,03/29/2017
Grand Total,168663484,113014787,281678271,6297242.81,219938757,Summary,03/29/2017
Allahabad Bank,5396801,1194941,6591742,119002.53,5130962,(A) Public Sector Banks,03/29/2017
Andhra Bank,1625384,797943,2423327,32782.56,1935474,(A) Public Sector Banks,03/29/2017
Bank of Baroda,7612686,12003910,19616596,468449.6,18456950,(A) Public Sector Banks,03/29/2017
Bank of India,7836523,8910316,16746839,343646.44,16013373,(A) Public Sector Banks,03/29/2017
Bank of Maharashtra,3233654,975760,4209414,93086.86,849823,(A) Public Sector Banks,03/29/2017
Bhartiya Mahila Bank,0,69266,69266,1985.55,69266,(A) Public Sector Banks,03/29/2017
Canara Bank,4406654,2056690,6463344,182052.17,4261989,(A) Public Sector Banks,03/29/2017
Central Bank of India,7031205,1943770,8974975,163483.55,6061453,(A) Public Sector Banks,03/29/2017
Corporation Bank,1373742,1360061,2733803,105174.57,2603355,(A) Public Sector Banks,03/29/2017
Dena Bank,3069570,921474,3991044,73439.64,2614851,(A) Public Sector Banks,03/29/2017
IDBI Bank Ltd.,599324,579688,1179012,22533.74,961529,(A) Public Sector Banks,03/29/2017
Indian Bank,2164804,1084109,3248913,46574.26,3206900,(A) Public Sector Banks,03/29/2017
Indian Overseas Bank,949612,3311010,4260622,74662.33,4023510,(A) Public Sector Banks,03/29/2017
Oriental Bank of Commerce,2223085,1735581,3958666,414861.34,3688735,(A) Public Sector Banks,03/29/2017
Punjab & Sind Bank,462060,302353,764413,55344.61,733515,(A) Public Sector Banks,03/29/2017
Punjab National Bank,13686140,2593812,16279952,297527.28,13756980,(A) Public Sector Banks,03/29/2017
State Bank of Bikaner & Jaipur,2046417,1965643,4012060,147484.42,3811738,(A) Public Sector Banks,03/29/2017
State Bank of Hyderabad,1018527,1850822,2869349,45124.26,2740989,(A) Public Sector Banks,03/29/2017
State Bank of India,38583248,47123655,85706903,1043025.63,58589850,(A) Public Sector Banks,03/29/2017
State Bank of Mysore,884360,230857,1115217,14705.36,911034,(A) Public Sector Banks,03/29/2017
State Bank of Patiala,444056,798097,1242153,23240.55,1052050,(A) Public Sector Banks,03/29/2017
State Bank of Travancore,80527,716372,796899,19742.28,388526,(A) Public Sector Banks,03/29/2017
Syndicate Bank,2969161,1377569,4346730,118230.6,3789114,(A) Public Sector Banks,03/29/2017
UCO Bank,3076888,2644306,5721194,126356.69,3909509,(A) Public Sector Banks,03/29/2017
Union Bank of India,5370252,1445258,6815510,132770.28,4947757,(A) Public Sector Banks,03/29/2017
United Bank of India,6380459,4139182,10519641,741403.84,10067558,(A) Public Sector Banks,03/29/2017
Vijaya Bank,849001,641039,1490040,19859.25,1458343,(A) Public Sector Banks,03/29/2017
Public Sector Banks Sub Total,123374140,102773484,226147624,4926550.19,176035133,(A) Public Sector Banks,03/29/2017
Allahabad Bank,918090,169109,1087199,25486.01,768047,(B) Regional Rural Bank,03/29/2017
Andhra Bank,163015,16913,179928,2454.07,99953,(B) Regional Rural Bank,03/29/2017
Bank of Baroda,4044147,1157483,5201630,131930.74,4562719,(B) Regional Rural Bank,03/29/2017
Bank of India,2821105,919708,3740813,69987.79,3590701,(B) Regional Rural Bank,03/29/2017
Bank of Maharashtra,723802,130839,854641,23191.85,698312,(B) Regional Rural Bank,03/29/2017
Canara Bank,640970,438548,1079518,56818.72,1048612,(B) Regional Rural Bank,03/29/2017
Central Bank of India,3516905,676512,4193417,123949.88,3820197,(B) Regional Rural Bank,03/29/2017
Dena Bank,283080,11068,294148,13199.08,288934,(B) Regional Rural Bank,03/29/2017
Indian Bank,402705,101473,504178,6879.43,429984,(B) Regional Rural Bank,03/29/2017
Indian Overseas Bank,989491,9740,999231,25207.41,616138,(B) Regional Rural Bank,03/29/2017
Jammu & Kashmir Bank Ltd,86240,15272,101512,4789.15,18278,(B) Regional Rural Bank,03/29/2017
Punjab & Sind Bank,18039,693,18732,294.04,16712,(B) Regional Rural Bank,03/29/2017
Punjab National Bank,3082726,410070,3492796,109493.9,2857845,(B) Regional Rural Bank,03/29/2017
State Bank of Bikaner & Jaipur,2118618,56236,2174854,66082.24,1309375,(B) Regional Rural Bank,03/29/2017
State Bank of Hyderabad,903856,156057,1059913,29462.94,508374,(B) Regional Rural Bank,03/29/2017
State Bank of India,6826682,1303656,8130338,152248.96,4130603,(B) Regional Rural Bank,03/29/2017
State Bank of Mysore,290971,77209,368180,12332.47,309346,(B) Regional Rural Bank,03/29/2017
State Bank of Patiala,54698,672,55370,1743.22,48268,(B) Regional Rural Bank,03/29/2017
Syndicate Bank,2104211,497023,2601234,89420.89,2447165,(B) Regional Rural Bank,03/29/2017
UCO Bank,1385805,51760,1437565,14929.35,558643,(B) Regional Rural Bank,03/29/2017
Union Bank of India,870213,280490,1150703,27183.97,749045,(B) Regional Rural Bank,03/29/2017
United Bank of India,7551941,105414,7657355,173804.75,6565632,(B) Regional Rural Bank,03/29/2017
Regional Rural Banks Sub Total,39797310,6585945,46383255,1160890.84,35442883,(B) Regional Rural Bank,03/29/2017
Axis Bank Ltd,120528,579568,700096,18324.81,623706,(C) Major Private Banks,03/29/2017
City Union Bank Ltd,15774,68234,84008,1757.26,71389,(C) Major Private Banks,03/29/2017
Federal Bank Ltd,380628,79946,460574,18904,407478,(C) Major Private Banks,03/29/2017
HDFC Bank Ltd,325917,1407222,1733139,82918.39,1732461,(C) Major Private Banks,03/29/2017
ICICI Bank Ltd,2988999,357386,3346385,20583.27,3346385,(C) Major Private Banks,03/29/2017
IndusInd Bank Ltd,48037,483303,531340,3392,506456,(C) Major Private Banks,03/29/2017
Jammu & Kashmir Bank Ltd,1309225,133504,1442729,53397.84,1133720,(C) Major Private Banks,03/29/2017
Karur Vysya Bank,23232,151015,174247,1906.17,157858,(C) Major Private Banks,03/29/2017
Kotak Mahindra Bank Ltd,108204,72784,180988,1988.44,133339,(C) Major Private Banks,03/29/2017
Lakshmi Vilas Bank Ltd,62274,112406,174680,1745.18,173163,(C) Major Private Banks,03/29/2017
RBL Bank Ltd,59787,35520,95307,252.75,95307,(C) Major Private Banks,03/29/2017
South Indian Bank Ltd,41587,166834,208421,4406.19,65072,(C) Major Private Banks,03/29/2017
Yes Bank Ltd,7842,7636,15478,225.49,14407,(C) Major Private Banks,03/29/2017
Major Private Banks Sub Total,5492034,3655358,9147392,209801.78,8460741,(C) Major Private Banks,03/29/2017
Public Sector Banks,123740699,103068711,226809410,5002527.41,177298603,Summary,04/05/2017
Regional Rural Banks,39798841,6525229,46324070,1181900.89,35611782,Summary,04/05/2017
