Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
State Bank of India,44403353,60672472,105075825,1897176.02,70325595,(A) Public Sector Banks,08/29/2018
Syndicate Bank,3123128,1397676,4520804,132363.64,3986268,(A) Public Sector Banks,08/29/2018
UCO Bank,3948250,3098488,7046738,184147.93,3862046,(A) Public Sector Banks,08/29/2018
Union Bank of India,7086948,1909997,8996945,195388.06,4834424,(A) Public Sector Banks,08/29/2018
United Bank of India,7634839,4990322,12625161,801201.7,10378306,(A) Public Sector Banks,08/29/2018
Vijaya Bank,827188,638832,1466020,21725.03,1457358,(A) Public Sector Banks,08/29/2018
Public Sector Banks Sub Total,141444500,121163051,262607551,6536903.72,198646175,(A) Public Sector Banks,08/29/2018
Allahabad Bank,952445,169314,1121759,30758.68,781002,(B) Regional Rural Bank,08/29/2018
Andhra Bank,167340,17466,184806,2981.98,101142,(B) Regional Rural Bank,08/29/2018
Bank of Baroda,5203232,1442151,6645383,188948.91,5218355,(B) Regional Rural Bank,08/29/2018
Bank of India,3186782,1052144,4238926,88671.8,3782331,(B) Regional Rural Bank,08/29/2018
Bank of Maharashtra,922986,140177,1063163,23848.37,798828,(B) Regional Rural Bank,08/29/2018
Canara Bank,652723,444553,1097276,54215.36,1068679,(B) Regional Rural Bank,08/29/2018
Central Bank of India,3438984,807616,4246600,124055.56,3783567,(B) Regional Rural Bank,08/29/2018
Dena Bank,417884,14127,432011,14624.12,293919,(B) Regional Rural Bank,08/29/2018
Indian Bank,445662,150719,596381,7583.66,496331,(B) Regional Rural Bank,08/29/2018
Indian Overseas Bank,1009375,30656,1040031,32461.57,616138,(B) Regional Rural Bank,08/29/2018
Jammu & Kashmir Bank Ltd,106147,18124,124271,5567.64,22092,(B) Regional Rural Bank,08/29/2018
Punjab & Sind Bank,20239,1423,21662,10.59,19674,(B) Regional Rural Bank,08/29/2018
Punjab National Bank,3145748,570293,3716041,134214.47,3198511,(B) Regional Rural Bank,08/29/2018
State Bank of India,11402518,2247671,13650189,348189.38,6407424,(B) Regional Rural Bank,08/29/2018
Syndicate Bank,2069855,555348,2625203,96255.61,2470628,(B) Regional Rural Bank,08/29/2018
UCO Bank,1674684,60558,1735242,38136.93,559347,(B) Regional Rural Bank,08/29/2018
Union Bank of India,1103678,380497,1484175,37404.43,760432,(B) Regional Rural Bank,08/29/2018
United Bank of India,8661010,106923,8767933,219690.86,6738518,(B) Regional Rural Bank,08/29/2018
Regional Rural Banks Sub Total,44581292,8209760,52791052,1447619.95,37116918,(B) Regional Rural Bank,08/29/2018
Axis Bank Ltd,129439,668510,797949,19159.93,708495,(C) Major Private Banks,08/29/2018
City Union Bank Ltd,9544,75565,85109,1466.27,84225,(C) Major Private Banks,08/29/2018
Federal Bank Ltd,402737,81247,483984,20580.27,424882,(C) Major Private Banks,08/29/2018
HDFC Bank Ltd,332074,1440515,1772589,82187.95,1771911,(C) Major Private Banks,08/29/2018
ICICI Bank Ltd,3495637,552445,4048082,21591.77,4048082,(C) Major Private Banks,08/29/2018
IndusInd Bank Ltd,41653,410915,452568,2977.38,426014,(C) Major Private Banks,08/29/2018
Jammu & Kashmir Bank Ltd,1364275,179475,1543750,60992.77,1216723,(C) Major Private Banks,08/29/2018
Karur Vysya Bank,26590,168650,195240,1617.48,192208,(C) Major Private Banks,08/29/2018
Kotak Mahindra Bank Ltd,106904,70690,177594,2013.08,130021,(C) Major Private Banks,08/29/2018
Lakshmi Vilas Bank Ltd,38835,100918,139753,1644.85,125278,(C) Major Private Banks,08/29/2018
RBL Bank Ltd,59787,35520,95307,217.89,93212,(C) Major Private Banks,08/29/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,08/29/2018
Yes Bank Ltd,6764,5776,12540,231.88,12214,(C) Major Private Banks,08/29/2018
Major Private Banks Sub Total,6044861,3970610,10015471,219411.6,9293158,(C) Major Private Banks,08/29/2018
Public Sector Banks,141773617,121369974,263143591,6565742.28,199135473,Summary,09/05/2018
Regional Rural Banks,44731134,8236578,52967712,1462272.67,37143462,Summary,09/05/2018
Private Sector Banks,6047978,3972689,10020667,221083.24,9297348,Summary,09/05/2018
Grand Total,192552729,133579241,326131970,8249098.19,245576283,Summary,09/05/2018
Allahabad Bank,6812973,2430778,9243751,254113.59,6068620,(A) Public Sector Banks,09/05/2018
Andhra Bank,1540965,891298,2432263,35041.5,1812931,(A) Public Sector Banks,09/05/2018
Bank of Baroda,10102341,16739856,26842197,733885.12,24733660,(A) Public Sector Banks,09/05/2018
Bank of India,9701430,10589991,20291421,479892.35,18304235,(A) Public Sector Banks,09/05/2018
Bank of Maharashtra,4065436,1195843,5261279,118493.13,1118400,(A) Public Sector Banks,09/05/2018
Canara Bank,4757551,2153728,6911279,210316.98,4251146,(A) Public Sector Banks,09/05/2018
Central Bank of India,9874264,2240572,12114836,247742.26,11315222,(A) Public Sector Banks,09/05/2018
Corporation Bank,1370037,1352671,2722708,107786.03,2575323,(A) Public Sector Banks,09/05/2018
Dena Bank,3654236,944646,4598882,111433.83,3225827,(A) Public Sector Banks,09/05/2018
IDBI Bank Ltd.,465602,366131,831733,21604.92,676832,(A) Public Sector Banks,09/05/2018
Indian Bank,2258300,1120096,3378396,50125.12,3342081,(A) Public Sector Banks,09/05/2018
Indian Overseas Bank,990509,3449073,4439582,84448.89,4185683,(A) Public Sector Banks,09/05/2018
Oriental Bank of Commerce,2497987,1887435,4385422,443425.56,3846429,(A) Public Sector Banks,09/05/2018
Punjab & Sind Bank,659358,422124,1081482,55209.38,999130,(A) Public Sector Banks,09/05/2018
Punjab National Bank,15889587,2855808,18745395,376741.27,17842035,(A) Public Sector Banks,09/05/2018
State Bank of India,44403353,60672472,105075825,1897176.02,70325595,(A) Public Sector Banks,09/05/2018
Syndicate Bank,3129281,1399558,4528839,134257.58,3986011,(A) Public Sector Banks,09/05/2018
UCO Bank,3948250,3098488,7046738,184147.93,3862046,(A) Public Sector Banks,09/05/2018
Union Bank of India,7187140,1928262,9115402,196473.87,4828603,(A) Public Sector Banks,09/05/2018
United Bank of India,7637829,4992312,12630141,801701.9,10378306,(A) Public Sector Banks,09/05/2018
Vijaya Bank,827188,638832,1466020,21725.03,1457358,(A) Public Sector Banks,09/05/2018
Public Sector Banks Sub Total,141773617,121369974,263143591,6565742.28,199135473,(A) Public Sector Banks,09/05/2018
Allahabad Bank,957016,169314,1126330,30489.62,781002,(B) Regional Rural Bank,09/05/2018
Andhra Bank,167380,17463,184843,3102.42,101226,(B) Regional Rural Bank,09/05/2018
Bank of Baroda,5240056,1453333,6693389,190549.61,5242872,(B) Regional Rural Bank,09/05/2018
Bank of India,3191612,1055757,4247369,89264.33,3782331,(B) Regional Rural Bank,09/05/2018
Bank of Maharashtra,944253,140277,1084530,25444.26,798833,(B) Regional Rural Bank,09/05/2018
Canara Bank,653593,445163,1098756,55537.94,1070401,(B) Regional Rural Bank,09/05/2018
Central Bank of India,3439476,808268,4247744,124389.87,3783234,(B) Regional Rural Bank,09/05/2018
Dena Bank,418103,14134,432237,14818.25,294060,(B) Regional Rural Bank,09/05/2018
Indian Bank,449456,151609,601065,8629.7,496331,(B) Regional Rural Bank,09/05/2018
Indian Overseas Bank,1009375,30656,1040031,32461.57,616138,(B) Regional Rural Bank,09/05/2018
Jammu & Kashmir Bank Ltd,106283,18142,124425,5547.74,22096,(B) Regional Rural Bank,09/05/2018
Punjab & Sind Bank,20239,1423,21662,10.59,19674,(B) Regional Rural Bank,09/05/2018
Punjab National Bank,3149082,571425,3720507,133979.27,3197954,(B) Regional Rural Bank,09/05/2018
State Bank of India,11441530,2251627,13693157,355234.72,6407970,(B) Regional Rural Bank,09/05/2018
Syndicate Bank,2070822,555546,2626368,98116.35,2470628,(B) Regional Rural Bank,09/05/2018
UCO Bank,1674684,60558,1735242,38136.93,559347,(B) Regional Rural Bank,09/05/2018
Union Bank of India,1114221,384838,1499059,37593.57,760847,(B) Regional Rural Bank,09/05/2018
United Bank of India,8683953,107045,8790998,218965.92,6738518,(B) Regional Rural Bank,09/05/2018
Regional Rural Banks Sub Total,44731134,8236578,52967712,1462272.67,37143462,(B) Regional Rural Bank,09/05/2018
Axis Bank Ltd,129591,669997,799588,19106.11,709665,(C) Major Private Banks,09/05/2018
City Union Bank Ltd,9544,75565,85109,1466.27,84225,(C) Major Private Banks,09/05/2018
Federal Bank Ltd,403609,81332,484941,20446.57,425507,(C) Major Private Banks,09/05/2018
HDFC Bank Ltd,332090,1440534,1772624,84072.69,1771946,(C) Major Private Banks,09/05/2018
ICICI Bank Ltd,3496718,552445,4049163,21457.18,4049163,(C) Major Private Banks,09/05/2018
IndusInd Bank Ltd,41728,410912,452640,3110.01,426096,(C) Major Private Banks,09/05/2018
Jammu & Kashmir Bank Ltd,1365113,179518,1544631,60857.1,1217399,(C) Major Private Banks,09/05/2018
Karur Vysya Bank,26652,168907,195559,1692.71,192554,(C) Major Private Banks,09/05/2018
Kotak Mahindra Bank Ltd,106904,70690,177594,2012.51,130021,(C) Major Private Banks,09/05/2018
Lakshmi Vilas Bank Ltd,38857,101105,139962,1679.77,125486,(C) Major Private Banks,09/05/2018
RBL Bank Ltd,59787,35520,95307,221.15,93180,(C) Major Private Banks,09/05/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,09/05/2018
Yes Bank Ltd,6763,5780,12543,231.07,12213,(C) Major Private Banks,09/05/2018
Major Private Banks Sub Total,6047978,3972689,10020667,221083.24,9297348,(C) Major Private Banks,09/05/2018
Public Sector Banks,142009599,121612557,263622156,6526974.5,199381469,Summary,09/12/2018
Regional Rural Banks,44914766,8228437,53143203,1453772.74,37034034,Summary,09/12/2018
Private Sector Banks,6052309,3974380,10026689,219886.22,9303167,Summary,09/12/2018
Grand Total,192976674,133815374,326792048,8200633.46,245718670,Summary,09/12/2018
Allahabad Bank,6855118,2468570,9323688,255157.33,6073326,(A) Public Sector Banks,09/12/2018
Andhra Bank,1541562,891256,2432818,34952.35,1812935,(A) Public Sector Banks,09/12/2018
Bank of Baroda,10162796,16854405,27017201,745450.43,24888354,(A) Public Sector Banks,09/12/2018
Bank of India,9731066,10620337,20351403,484652.14,18324631,(A) Public Sector Banks,09/12/2018
Bank of Maharashtra,4075454,1197685,5273139,119119.64,1124067,(A) Public Sector Banks,09/12/2018
Canara Bank,4760930,2154929,6915859,214556.87,4250931,(A) Public Sector Banks,09/12/2018
Central Bank of India,9893656,2243750,12137406,248018.85,11330825,(A) Public Sector Banks,09/12/2018
Corporation Bank,1369896,1353228,2723124,108874.63,2575323,(A) Public Sector Banks,09/12/2018
Dena Bank,3635345,945981,4581326,110796.19,3237714,(A) Public Sector Banks,09/12/2018
IDBI Bank Ltd.,465815,366106,831921,21810.27,676826,(A) Public Sector Banks,09/12/2018
Indian Bank,2258827,1120148,3378975,50125.12,3342660,(A) Public Sector Banks,09/12/2018
Indian Overseas Bank,993054,3465539,4458593,85326.38,4205086,(A) Public Sector Banks,09/12/2018
Oriental Bank of Commerce,2505117,1890964,4396081,340845,3851431,(A) Public Sector Banks,09/12/2018
Punjab & Sind Bank,659492,422124,1081616,58245.89,999145,(A) Public Sector Banks,09/12/2018
Punjab National Bank,15904917,2858588,18763505,381710.39,17838581,(A) Public Sector Banks,09/12/2018
State Bank of India,44403353,60672472,105075825,1924167.76,70325595,(A) Public Sector Banks,09/12/2018
Syndicate Bank,3134845,1400407,4535252,134927.57,3994112,(A) Public Sector Banks,09/12/2018
UCO Bank,3972892,3118246,7091138,186696.33,3867596,(A) Public Sector Banks,09/12/2018
Union Bank of India,7217824,1935055,9152879,197377.18,4826667,(A) Public Sector Banks,09/12/2018
United Bank of India,7640568,4994029,12634597,802187.51,10378306,(A) Public Sector Banks,09/12/2018
Vijaya Bank,827072,638738,1465810,21976.67,1457358,(A) Public Sector Banks,09/12/2018
Public Sector Banks Sub Total,142009599,121612557,263622156,6526974.5,199381469,(A) Public Sector Banks,09/12/2018
Allahabad Bank,962435,169314,1131749,30372.37,781002,(B) Regional Rural Bank,09/12/2018
Andhra Bank,167422,17461,184883,3077.87,101920,(B) Regional Rural Bank,09/12/2018
Bank of Baroda,5285984,1468945,6754929,193077.47,5271183,(B) Regional Rural Bank,09/12/2018
Bank of India,3207713,1058522,4266235,89195.91,3782331,(B) Regional Rural Bank,09/12/2018
Bank of Maharashtra,964400,140277,1104677,26319.05,798838,(B) Regional Rural Bank,09/12/2018
Canara Bank,654042,445445,1099487,55542.32,1071099,(B) Regional Rural Bank,09/12/2018
Central Bank of India,3440362,809170,4249532,123599.55,3782800,(B) Regional Rural Bank,09/12/2018
Dena Bank,419568,14133,433701,14860.28,294169,(B) Regional Rural Bank,09/12/2018
Indian Bank,449456,151609,601065,8629.7,496331,(B) Regional Rural Bank,09/12/2018
Indian Overseas Bank,1014447,30654,1045101,32414.18,616138,(B) Regional Rural Bank,09/12/2018
Jammu & Kashmir Bank Ltd,107890,28098,135988,5918.1,22107,(B) Regional Rural Bank,09/12/2018
Punjab & Sind Bank,20234,1424,21658,10.59,19678,(B) Regional Rural Bank,09/12/2018
Punjab National Bank,3152922,572083,3725005,133597.02,3198871,(B) Regional Rural Bank,09/12/2018
State Bank of India,11472482,2259956,13732438,352564.28,6408352,(B) Regional Rural Bank,09/12/2018
Syndicate Bank,2071240,555769,2627009,98190.47,2470628,(B) Regional Rural Bank,09/12/2018
UCO Bank,1686753,61079,1747832,38045.18,559347,(B) Regional Rural Bank,09/12/2018
Union Bank of India,1119847,337427,1457274,29613.77,620722,(B) Regional Rural Bank,09/12/2018
United Bank of India,8717569,107071,8824640,218744.64,6738518,(B) Regional Rural Bank,09/12/2018
Regional Rural Banks Sub Total,44914766,8228437,53143203,1453772.74,37034034,(B) Regional Rural Bank,09/12/2018
Axis Bank Ltd,129726,670965,800691,19719.79,710460,(C) Major Private Banks,09/12/2018
City Union Bank Ltd,9561,75861,85422,1506.35,84292,(C) Major Private Banks,09/12/2018
Federal Bank Ltd,404409,81403,485812,20570.96,426241,(C) Major Private Banks,09/12/2018
HDFC Bank Ltd,332111,1440548,1772659,81681.45,1771981,(C) Major Private Banks,09/12/2018
ICICI Bank Ltd,3499383,552445,4051828,21361.96,4051828,(C) Major Private Banks,09/12/2018
IndusInd Bank Ltd,41745,410910,452655,3061.35,426071,(C) Major Private Banks,09/12/2018
Jammu & Kashmir Bank Ltd,1365747,179576,1545323,61328.72,1218365,(C) Major Private Banks,09/12/2018
Karur Vysya Bank,26673,169065,195738,1706.19,192663,(C) Major Private Banks,09/12/2018
Kotak Mahindra Bank Ltd,106904,70690,177594,1981.31,130370,(C) Major Private Banks,09/12/2018
Lakshmi Vilas Bank Ltd,38881,101234,140115,1777.42,125618,(C) Major Private Banks,09/12/2018
RBL Bank Ltd,59787,35520,95307,221.56,93178,(C) Major Private Banks,09/12/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,09/12/2018
Yes Bank Ltd,6760,5779,12539,239.09,12207,(C) Major Private Banks,09/12/2018
Major Private Banks Sub Total,6052309,3974380,10026689,219886.22,9303167,(C) Major Private Banks,09/12/2018
Public Sector Banks,142348903,121800321,264149224,6567002.78,199661213,Summary,09/19/2018
Regional Rural Banks,45014492,8286363,53300855,1704307.38,37223407,Summary,09/19/2018
Private Sector Banks,6053299,3975941,10029240,219511.29,9305212,Summary,09/19/2018
Grand Total,193416694,134062625,327479319,8490821.45,246189832,Summary,09/19/2018
Allahabad Bank,6907454,2514987,9422441,259611.72,6073326,(A) Public Sector Banks,09/19/2018
Andhra Bank,1542254,891380,2433634,34618.26,1812585,(A) Public Sector Banks,09/19/2018
Bank of Baroda,10199872,16927543,27127415,749178.39,24987108,(A) Public Sector Banks,09/19/2018
Bank of India,9762706,10653909,20416615,484204.1,18504047,(A) Public Sector Banks,09/19/2018
Bank of Maharashtra,4171534,1202433,5373967,118903.58,1126973,(A) Public Sector Banks,09/19/2018
Canara Bank,4765344,2156289,6921633,213434.85,4250198,(A) Public Sector Banks,09/19/2018
Central Bank of India,9957499,2251163,12208662,249440.7,11338216,(A) Public Sector Banks,09/19/2018
Corporation Bank,1369799,1353605,2723404,108357.82,2575323,(A) Public Sector Banks,09/19/2018
Dena Bank,3635345,945981,4581326,110796.19,3237714,(A) Public Sector Banks,09/19/2018
IDBI Bank Ltd.,465924,366088,832012,21824.51,676817,(A) Public Sector Banks,09/19/2018
Indian Bank,2262333,1120148,3382481,50125.12,3345439,(A) Public Sector Banks,09/19/2018
Indian Overseas Bank,993054,3465539,4458593,85326.38,4205086,(A) Public Sector Banks,09/19/2018
Oriental Bank of Commerce,2510268,1893521,4403789,340714.16,3854883,(A) Public Sector Banks,09/19/2018
Punjab & Sind Bank,659844,422124,1081968,62045.53,999226,(A) Public Sector Banks,09/19/2018
Punjab National Bank,15921948,2861445,18783393,383512.34,17833396,(A) Public Sector Banks,09/19/2018
State Bank of India,44403353,60672472,105075825,1949509.77,70325595,(A) Public Sector Banks,09/19/2018
Syndicate Bank,3141967,1401971,4543938,134831.02,3994918,(A) Public Sector Banks,09/19/2018
UCO Bank,3987783,3128602,7116385,187314.31,3857142,(A) Public Sector Banks,09/19/2018
Union Bank of India,7217824,1935055,9152879,197377.18,4826667,(A) Public Sector Banks,09/19/2018
United Bank of India,7645992,4997511,12643503,803988.62,10379196,(A) Public Sector Banks,09/19/2018
Vijaya Bank,826806,638555,1465361,21888.23,1457358,(A) Public Sector Banks,09/19/2018
Public Sector Banks Sub Total,142348903,121800321,264149224,6567002.78,199661213,(A) Public Sector Banks,09/19/2018
Allahabad Bank,967716,169314,1137030,30342.97,781002,(B) Regional Rural Bank,09/19/2018
Andhra Bank,167465,17458,184923,3025.17,101160,(B) Regional Rural Bank,09/19/2018
Bank of Baroda,5308966,1476537,6785503,195897.41,5285051,(B) Regional Rural Bank,09/19/2018
Bank of India,3207860,1058560,4266420,89210.77,3782331,(B) Regional Rural Bank,09/19/2018
Bank of Maharashtra,985724,140318,1126042,27679.42,798842,(B) Regional Rural Bank,09/19/2018
Canara Bank,654643,445503,1100146,55488.4,1071706,(B) Regional Rural Bank,09/19/2018
Central Bank of India,3442615,810460,4253075,122761.28,3782305,(B) Regional Rural Bank,09/19/2018
Dena Bank,420744,14189,434933,14880.28,294288,(B) Regional Rural Bank,09/19/2018
Indian Bank,450143,151622,601765,7828.28,496331,(B) Regional Rural Bank,09/19/2018
Indian Overseas Bank,1014447,30654,1045101,32414.18,616138,(B) Regional Rural Bank,09/19/2018
Jammu & Kashmir Bank Ltd,108160,18202,126362,5939.93,22120,(B) Regional Rural Bank,09/19/2018
Punjab & Sind Bank,20158,1424,21582,10.59,19655,(B) Regional Rural Bank,09/19/2018
Punjab National Bank,3157138,573147,3730285,134248.31,3199797,(B) Regional Rural Bank,09/19/2018
State Bank of India,11503359,2265424,13768783,591796.69,6408647,(B) Regional Rural Bank,09/19/2018
Syndicate Bank,2072641,556353,2628994,97846.04,2504218,(B) Regional Rural Bank,09/19/2018
UCO Bank,1689910,61113,1751023,38146.26,559347,(B) Regional Rural Bank,09/19/2018
Union Bank of India,1123988,389024,1513012,38323.14,761673,(B) Regional Rural Bank,09/19/2018
United Bank of India,8718815,107061,8825876,218468.26,6738796,(B) Regional Rural Bank,09/19/2018
